4400,1563,0.00113072429651,Muuga,Thorlakshofn,EST,ISL,59.5,24.96667,63.85,-21.33333,2,7.08,5.96,5.67,34.84
2762,2186,0.000194002994139,Aalborg,Nuuk,DNK,GRL,57.05,9.91667,64.16667,-51.73333,101,9.57,1.37,27.65,32.31
2823,5241,0.0924484918727,Aarhus,Murmansk,DNK,RUS,56.15,10.21667,68.96667,33.08333,10,9.62,3.37,20.52,6.55
1697,3218,0.00397114280362,Bremerhaven,Reykjavik,DEU,ISL,53.55,8.58333,64.14972,-21.9475,10,10.74,6.52,27.33,34.7
843,4729,0.726447187792,Amsterdam,Narvik,NLD,NOR,52.36667,4.9,68.43333,17.43333,56,11.22,3.55,9.95,4.16
8244,4364,0.190975372344,South Killingholme,Kirkenes,GBR,NOR,53.63333,-0.2,69.73333,30.05,3,9.97,5.23,33.48,16.25
6053,6311,0.0818960042943,Zhoushan,Red Dog,CHN,USA,30,122.1,67.58333,-164.05,2,18.68,0.36,30.53,30.12
9472,5241,0.0879668424115,Caofeidian,Murmansk,CHN,RUS,38.9223,118.5058,68.96667,33.08333,1,24.41,3.37,30.67,6.55
3227,93,0.00191808368684,Rundvik,Kollafjordur,SWE,FRO,63.53333,19.45,62.11667,-6.9,5,5.3,7.71,5.36,35.18
2483,9243,0.000393308941528,Drammen,Bergneset,NOR,NOR,59.73333,10.23333,68.8,16,1,7.22,7.13,27.23,33.78
1529,7939,0.00491613225098,Skoldvik,Vitino,FIN,RUS,60.3,25.55,66.9,32.33333,1,6.76,2.98,5.31,21.66
4534,2812,0.0227264720849,Dordrecht,Kandalaksha,NLD,RUS,51.8,4.65,67.13333,32.43333,2,11.4,3.09,0.26,21.66
3739,5241,0.00543577998728,Odense,Murmansk,DNK,RUS,55.41667,10.38333,68.96667,33.08333,1,10.06,3.37,17.15,6.55
1320,1235,0.00011619855156,Hirtshals,Eskifjordur,DNK,ISL,57.6,9.96667,65.08333,-13.98333,1,9.71,4.24,31.44,34.53
3125,4729,0.0419976047445,Fredericia,Narvik,DNK,NOR,55.56667,9.75,68.43333,17.43333,2,9.27,3.55,19.72,4.16
6494,3218,0.000236636624851,Velsen,Reykjavik,NLD,ISL,52.46667,4.63333,64.14972,-21.9475,1,11.23,6.52,17.3,34.7
3880,4729,0.653271309088,Bremen,Narvik,DEU,NOR,53.08333,8.78333,68.43333,17.43333,195,10.94,3.55,27.33,4.16
7598,5494,0.0253943756565,Oakland,Dutch Hbr.,USA,USA,37.8,-122.28333,53.9,-166.53333,302,16.46,5.94,4.17,32.51
4400,2623,0.000158309694758,Muuga,Vestmannaeyjar,EST,ISL,59.5,24.96667,63.43333,-20.26667,1,7.08,8.51,5.67,34.93
830,2654,0.0302932842932,Rotterdam,Reydharfjordur,NLD,ISL,51.9,4.48333,65.0333,-14.2167,42,11.4,6.015,1.78,34.471
2703,5241,0.000296953743317,Petropavlovsk-Kamchatskiy,Murmansk,RUS,RUS,53.01667,158.63333,68.96667,33.08333,2,4.62,3.37,32.24,6.55
1320,3218,0.000485298385191,Hirtshals,Reykjavik,DNK,ISL,57.6,9.96667,64.14972,-21.9475,11,9.71,6.52,31.44,34.7
8710,3218,0.000983004479136,Arabi,Reykjavik,USA,ISL,29.95,-90,64.14972,-21.9475,1,22.26,6.52,0,34.7
3227,7900,0.00192626422521,Rundvik,Skali,SWE,FRO,63.53333,19.45,62.15,-6.76667,10,5.3,8.39,5.36,35.18
576,4729,0.290378933772,Antwerp,Narvik,BEL,NOR,51.24472,4.41139,68.43333,17.43333,42,11.97,3.55,0.31,4.16
1697,5082,0.00363362824891,Bremerhaven,Tromso,DEU,NOR,53.55,8.58333,69.65,18.96667,23,10.74,4.14,27.33,12.35
